Dealer Code,Name,City,State,Pincode,Fuel Price,Latitude,Longitude
145902,SANKAR CORPORATION,SIVAKASI,Tamil Nadu,626123,93.56,9.469548,77.765324
145903,RAJASHRI FUELS,TIRUNELVELI,Tamil Nadu,627002,92.76,8.727293,77.725883
145908,VASAN FUELS,RAJAGAMANGALAM,Tamil Nadu,629803,93.45,8.132053,77.364478
145909,ANNAI PETROLEUM,THENGAIPATTNAM,Tamil Nadu,629173,93.71,8.252716,77.174277
145920,SAI VIGNESWARA FILLING STATION,TATIPARTI,Andhra Pradesh,524345,97.85,14.491915,79.768851
145924,KARNA BROS.FILLING STATION,DARSI,Andhra Pradesh,523247,97.16,15.770944,79.679031
145933,A Y FILLING STATION,HYDERABAD,Telangana,500013,95.7,17.382415,78.518343
145941,DIPAK . C . GOGAD,DEOLA,Maharashtra,423102,90.76,20.467996,74.185709
145945,SRI MEENAKSHI AGENCIES,PONDICHERRY,Pondicherry,605001,86.5,11.930419,79.824147
145947,AMARNATH FUEL STATION,CHETTIARPATTI,Tamil Nadu,626122,93.44,9.391653,77.494104
145949,RAJ GANGA AUTOMOBILES,"NAKAHINDOLA,STATION ROAD",Uttar Pradesh,226001,87.79,26.838441,80.918309
145960,RAJ FUELS,BALOTRA,Rajasthan,344022,90.79,25.840705,72.250557
145966,SRI GANESH SERVICE STATION,BALASORE,Odisha,756001,92.71,21.505012,86.913618
145967,SHRINATHJI PETROLEUM,AHMEDABAD,Gujarat,382210,90.19,22.975927,72.488222
145971,PARASRAM SUBHKARAN,KANDU KHERA,Punjab,152113,87.64,29.945322,74.501907
145973,MEERA  PETROLEUM,KALMESHWAR,Maharashtra,441501,90.73,21.23722241,78.90586853
145979,MANSAI FILLING STATION,NATUNBAZAAR,West Bengal,736158,92.98,26.130859,89.293442
145982,OM SAI PETROLEUM,SHRIRAMPUR,Maharashtra,413715,90.96,19.571233,74.64858
145988,SRI BHARATH AGENCIES,ALANKULAM,Tamil Nadu,627851,92.9,8.870565,77.482566
145992,ABHAYVIHAR FUEL STATION,NAWADAH,Bihar,805103,92.55,24.84573,85.4066
145993,DEVI AGENCIES,CHERUVATHUR,Kerala,671313,95.2,12.213588,75.162792
145998,SARDAR SARUP SINGH FILLING STATION,SANAUR,Punjab,147103,87.79,30.310254,76.453536
146003,GARG BUS SERVICE,PATRAN BYE PASS,Punjab,147105,87.55,29.972158,76.047676
146005,SANDHU FILLING STATION,MADHOPHAL,Punjab,140406,87.96,30.627426,76.411126
146006,SATKAR FILLING CENTRE,SEHRA,Punjab,140401,87.76,30.468731,76.477311
146010,MUNISH AUTO CENTRE,SAIDKHERI,Punjab,140401,87.96,30.457891,76.582384
146014,SHRI RAMCHANDRA SERVICE STATION,KOREGAON BHIMA,Maharashtra,412216,90.38,18.653584,74.076644
146026,SREE BALAJI AGENCY,"KAMALAPURA, HAMPI",Karnataka,583221,92.27,15.308936,76.475238
146028,PRIYA AGENCIES,SANKARANKOIL,Tamil Nadu,627756,93.1,9.164186,77.537057
146030,RAM FILLING STATION,HALDAUR CHOURAHA,Uttar Pradesh,246726,87.75,29.286628,78.259011
146034,BP-MANGLAI,MANGLAI,Haryana,133001,88.43,30.31495,76.932342
146036,OM FILLING STATION,KARNWAS,Haryana,123401,87.55,28.134095,76.601837
146038,GOPI CHAND HIRA LAL JAIN,DEOGHAR,Jharkand,814112,92.35,24.475727,86.714118
146063,"ANDHRA ASBESTOS TRANSPORT CO.,",KADAPA TOWN,Andhra Pradesh,516002,,14.250211,79.116291
146074,BALAJI FILLING STATION,KHAIR,Uttar Pradesh,202141,87.83,27.970927,77.77598
146075,MUDDANA RANGARAO FILLING STATION,INKOLLU,Andhra Pradesh,523167,96.91,15.82352,80.190437
146077,R. K. PETROLEUM,SAHARSA,Bihar,852216,92.22,25.92,86.46
146081,KANDATHIL FUELS,PALLIKKARA,Kerala,683565,94.51,10.031414,76.336297
146085,SRI PIPLESHWAR AUTOMOBILES,JALORE,Rajasthan,307029,90.71,25.493989,72.836325
146090,RISHI FILLING STATION,THAKURBARI,West Bengal,733130,92.44,25.678195,88.200037
146099,AIRAVATI FILLING STATION,NAGRI,Jammu & Kashmir,184151,83.9,32.358274,75.438504
146100,GANDHARV FUEL CARE,REASI,Jammu & Kashmir,182301,83.69,33.017887,74.893663
146101,POLICE PARIVAAR FUEL CARE KATHUA,KATHUA,Jammu & Kashmir,184101,83.99,32.376772,75.522485
146102,POLICE PARIVAAR FUEL CARE RS PURA,RS PURA,Jammu & Kashmir,181102,83.4,32.605119,74.731427
146103,POLICE PARIVAAR FUEL CARE G NAGAR,JAMMU,Jammu & Kashmir,180004,83.36,32.711262,74.866374
146104,THANDI KHUI FILLING STATION,THANDIKHUI,Jammu & Kashmir,181102,83.4,32.579601,74.986795
146113,SURAKSHA PETRO FILLING STATION,PEDANANDIPADU,Andhra Pradesh,522235,97.43,16.07728,80.329994
146115,S.V.L.G.YOGANANDA FILLING STATION,GUNTUR,Andhra Pradesh,522408,97.53,16.330684,80.099119
146116,CHINTAPALLI FILLING STATION,VIJAYAWADA,Andhra Pradesh,520003,97.1,16.517203,80.645179
146117,AHIRWAR FILLING STATION,GHATAMPUR,Uttar Pradesh,209206,87.86,26.140849,80.196344
146118,ANURAG TRANSPORT,GHATAMPUR,Uttar Pradesh,209206,87.8,26.15549,80.171867
146119,SHRI HANUMANT FILLING STATION,NARAINI,Uttar Pradesh,210001,88.92,25.454389,80.348181
146120,PRATAP FILLING STATION,HALIYA,Uttar Pradesh,209208,88.03,26.168721,79.953935
146121,SURYA & SONS FILLING STATION,CHALLAPALLI,Andhra Pradesh,521126,97.72,16.122639,80.945358
146124,ALLORA PETROLEUM FILLING STATION,BHARATPUR,Rajasthan,321025,89.89,27.166773,77.563883
146125,AGRAWAL FILLING STATION,KAMAH,Rajasthan,321022,90.21,27.667477,77.291416
146130,RATHINAMMAL AGENCIES,PUDUKOTTAI,Tamil Nadu,622001,93.22,10.395555,78.797517
146132,LORRY URIMAIYALARGAL SANGAM,UPPILIYAPURAM,Tamil Nadu,621010,93.33,11.274553,78.508628
146134,SHAHEED FILLING CENTER,PORSA,Madhya Pradesh,476115,92.29,26.665517,78.382573
146135,SRI RAMA PETRO FILLING STATION,JUVVALAPALEM,Andhra Pradesh,534236,97.76,16.51896,81.369727
146137,BHARAT FUEL AGENCIES,KUMABALA,Kerala,671321,95.73,12.590102,74.952395
146138,PCS FUEL STATION,ALAKODE,Kerala,670571,95.11,12.195565,75.464113
146140,SHREE VASUDEV TRANSPORT,VADODARA,Gujarat,390020,89.8,22.286094,73.169635
146149,VERMA TRANSPORT,GOSAIGANJ,Uttar Pradesh,224001,88.46,26.59341,82.358819
146150,WARSI TRANSPORT,DAULATPUR,Uttar Pradesh,227809,88.43,26.477046,81.706975
146158,PAVAN PURE FUELS,WANAPARTHY,Telangana,509103,97.13,16.35507,78.059476
146177,SHIV CONSTRUCTION COMPANY,DEOLI,Maharashtra,442104,91.17,20.652767,78.484562
146178,KUNAWAR PETROLEUM,WARDHA,Maharashtra,442301,91.05,20.536241,78.826184
146181,SOURABH FILLING STATION,SORAM,Uttar Pradesh,212502,88.38,25.60891,81.814923
146185,DHILLON  FUELS,AMRITSAR,Punjab,143001,87.94,31.678985,74.865076
146187,NARENVISHNU AGENCIES,"UPPUKOTTAI POST, DIST-THENI",Tamil Nadu,625534,93.68,9.95615,77.408178
146201,SHANKARA FILLING STATION,BHEEMGAL MANDAL,Telangana,503307,97.02,18.697859,78.450751
146204,JEET AUTOMOBILES,CHAUDAGRA,Uttar Pradesh,212635,87.93,26.049519,80.576052
146208,S L N FILLING STATION,NAGARKURNOOL,Telangana,509209,96.83,16.463783,78.345897
146209,MADATHIPARAMBIL AGENCIES,PIRAVOM,Kerala,686664,94.7,9.872531,76.49125
146211,RUKSANA FUELS,KANNANALOOR,Kerala,691576,95.92,8.904813,76.683166
146212,VISHAL FUELS & LUBRICANTS,PAZHAYANNUR,Kerala,680587,95.47,10.685351,76.419442
146213,P S K AGENCIE,NAMAKKAL,Tamil Nadu,637404,93.2,11.327823,78.2456
146215,N P FUELS,THODUPUZHA,Kerala,685581,94.93,9.923188,76.776307
146217,SHIVKRIPA FILLING STATION,KOITA,Odisha,757036,94.29,21.889624,86.02098
146218,SHIVSHANKAR FILLING STATION,"BANEIKALA, NH215",Odisha,758038,94.24,22.042703,85.423012
146220,MAA TARINI FILLING CENTRE,"NARADPUR, VIA RIMULI, NH215",Odisha,758047,94.22,22.01818,85.535431
146224,DESHMUKH PETROLEUM,KOTUL,Maharashtra,422610,91.64,19.435308,73.975618
146228,BHARTIA FUELS,LOHANDA,Jharkand,816109,93.89,25.226982,87.662439
146229,SHAHEED AGYAT FILLING STATION,MUGHALSARAI,Uttar Pradesh,232101,87.81,25.290278,83.104734
146230,ANKIT ROAD CARRIERS,KARMA,Uttar Pradesh,231216,88.51,24.8203,82.9539
146232,RENUKA PETROLEUM,DEOLALI,Maharashtra,413705,90.94,19.478662,74.616766
146233,TRIMURTI PETROLEUM,MANJARI,Maharashtra,413705,91.01,19.418989,74.651754
146234,MALANI FILLING STATION,BARMER,Rajasthan,344704,91.72,25.215027,71.434683
146236,VENKATESWARA AGENCY,LOWER METTUR,Tamil Nadu,636452,93.32,11.758569,77.790348
146242,BHALLA PETROLEUM,NAWANSHAHR,Punjab,144514,87.81,31.066511,76.064217
146246,ROUT FILLING STATION,BHADANGA,Odisha,755024,92.86,20.719671,86.10878
146249,SAI PETRO PRODUCTS,UNDI,Andhra Pradesh,534199,97.7,16.581675,81.47421
146257,JOGI ENTERPRISING SERVICE,BANGALORE,Karnataka,560061,90.99,12.9070994,77.5462742
146258,JAI GAYATRI AUTOMOBILES,NAWABGANJ,Uttar Pradesh,271403,87.85,26.95888,81.981115
146261,SRI SAI BALAJI FILLING STATION,WYRA MANDAL,Telangana,507165,95.95,17.18048,80.391923
146263,HENNA PETROLEUM,CALICUT,Kerala,673008,94.8,11.264118,75.889257
146264,MIYAN PETROLEUM,MALAPPURAM,Kerala,676301,95.61,10.863453,75.978808
146265,MALIYAKKAL FUELS,THIRURANGADI,Kerala,676306,94.97,11.046777,75.911156
146266,HAVINAL BASANNA ENTERPRIES,BELLARY,Karnataka,583102,92.32,15.154325,76.91047
146267,MALIYAKKAL FILLING STATION,VENGARA,Kerala,676304,95.18,11.05125339,75.98455452
146269,M/S.K.M.R.PETROLEUM,KOZHIKODE,Kerala,673001,95.19,11.3573217,76.005233
146270,JHUMKA PETROLEUMS,MALKHED,Karnataka,585292,,17.148947,77.173067
146271,BLEXY PETROLEUM AGENCIES,KOZHIKODE,Kerala,673573,95.0,11.407277,75.932085
146273,HIGHWAY PETROLEUM,EDAKKARA,Kerala,679331,95.54,11.352319,76.297734
146275,KARAN FILLING STATION,LAKHEWALI MANDI,Punjab,152026,87.8,30.441593,74.339112
146276,SAMRA PETRO ZONE,MACHAKI,Punjab,151203,87.79,30.682681,74.721119
146277,MANU PETRO CENTRE,KHEOWALI DHAB,Punjab,152121,88.15,30.25731,74.01109
146282,M.M.FILLING STATION,BHATINDA (OML),Punjab,151001,87.21,30.197496,74.903487
146283,SWAGAT FILLING STATION,SAUJA,Punjab,147201,87.54,30.340096,76.235624
146284,KADEEJA PETROLEUM,EDAVANNA,Kerala,676541,95.3,11.213925,76.139395
146286,ENERGY CENTRE,FARIDKOT,Punjab,151203,88.02,30.665613,74.752428
146287,TAMILAN AGENCY,KARAIKUDI,Tamil Nadu,630001,93.63,10.078001,78.780342
146297,RAJESH FILLING STATION,JHINJHAK,Uttar Pradesh,209302,88.0,26.551781,79.726191
146299,JAGDAMBA FILLING STATION,CHITBADAGAON,Uttar Pradesh,221713,88.97,25.739244,83.986708
146300,SANGRAM PETROLEUM & OIL COMPANY,MALGAON,Maharashtra,416407,90.62,16.857097,74.699829
146305,UNITED FILLING STATION,JAIPUR CITY,Rajasthan,302003,90.24,26.913956,75.831589
146308,VISHWAS FUELS AND SERVICES,DAVANAGERE,Karnataka,577002,92.22,14.458685,75.932206
146310,SANKETH FUELS,DAVANAGERE,Karnataka,577002,92.22,14.467403,75.925531
146313,B.S.R. AGENCIES,WEST GODAVARI,Andhra Pradesh,534210,97.72,16.581089,81.580266
146326,SOWMYA SERVICE STATION,MAGADI TALUK,Karnataka,562127,91.27,13.071854,77.232915
146333,BP-GIRISOLA,GIRISOLA,Odisha,761009,94.12,19.334627,84.768619
146334,JAGDAMBA FILLING STATION,JALUKI,Rajasthan,321205,90.33,27.459763,76.950165
146335,BHAGWAN FILLING STATION,BARI,Rajasthan,328021,90.51,26.664987,77.626887
146337,SRI BALAJI FUEL AGENCY,HOSUR,Tamil Nadu,635109,94.42,12.719506,77.822149
146352,SRI LAKSHMI VENKATESWARA FILL.STN,PENDLIMARRI MANDAL,Andhra Pradesh,516216,96.61,14.471209,78.696592
146353,SRI ARAVINDA FILLING STATION,KOLIMIGUNDLA,Andhra Pradesh,518123,97.45,15.085343,78.112995
146364,CHAWINDA DEVI FILLING STATION,AMRITSAR,Punjab,143504,87.88,31.720946,75.064961
146370,ASHIRWAD FILLING STATION,RAIRAKHOL,Odisha,768106,93.86,21.072414,84.34952
146387,MITHRA SERVICES,STN GHANPUR,Telangana,506002,95.26,17.887926,79.39991
146391,MADHAVANAND PETROLEUM,BHOGAT,Gujarat,361315,90.45,21.980566,69.250879
146392,POKALE PETROLEUM,TALUKA -KANKAVLI,Maharashtra,416801,91.97,16.370902,73.783275
146394,SHIV SHAKTI PETROLEUM,BORPADLE,Maharashtra,416010,91.03,16.842748,74.140168
146395,SHRI DATTAGURU ENTERPRISE,NAGANWADI,Maharashtra,416509,92.04,15.941537,74.220815
146397,S.S.A.AGENCIES,KANDILI,Tamil Nadu,635901,94.39,12.481938,78.455708
146411,SHANTI PETROMART,DELHI,Delhi,110043,87.67,28.608606,76.9525
146415,S S FUELS,KOLLAM,Kerala,691532,95.85,8.958742,76.842133
